y_true,y_hat,ops
0.373,0.4,315729
0.373,0.396,315761
0.373,0.393,315770
0.373,0.404,315796
0.373,0.394,315818
0.373,0.393,315893
0.373,0.391,316148
0.373,0.396,316172
0.373,0.396,316296
0.373,0.394,316326
0.373,0.397,316458
0.373,0.391,316491
0.373,0.399,316695
0.373,0.393,316857
0.373,0.396,316873
0.373,0.398,316881
0.373,0.393,316903
0.373,0.395,316971
0.373,0.393,316997
0.373,0.392,317012
0.373,0.399,317144
0.373,0.395,317187
0.373,0.396,317250
0.373,0.393,317306
0.373,0.399,317462
0.373,0.402,317501
0.373,0.395,317632
0.373,0.393,317772
0.373,0.394,317896
0.373,0.393,317951
0.373,0.394,318027
0.373,0.395,318035
0.373,0.396,318213
0.373,0.393,318221
0.373,0.395,318230
0.373,0.393,318299
0.373,0.393,318388
0.373,0.392,318477
0.373,0.396,318566
0.373,0.393,318744
0.373,0.395,318906
0.373,0.399,319121
0.373,0.388,319147
0.373,0.399,319180
0.373,0.394,319236
0.373,0.394,319350
0.373,0.393,319368
0.373,0.39,319384
0.373,0.395,319422
0.373,0.396,319546
0.373,0.394,319597
0.373,0.396,319635
0.373,0.398,319694
0.373,0.396,319708
0.373,0.393,319872
0.373,0.41,319996
0.373,0.393,320111
0.373,0.395,320251
0.373,0.398,320269
0.373,0.398,320510
0.373,0.397,320684
0.373,0.401,320706
0.373,0.393,320790
0.373,0.397,320838
0.373,0.395,320862
0.373,0.395,320889
0.373,0.392,320897
0.373,0.398,321036
0.373,0.378,321044
0.373,0.392,321087
0.373,0.393,321095
0.373,0.397,321109
0.373,0.395,321125
0.373,0.392,321273
0.373,0.393,321320
0.373,0.395,321338
0.373,0.392,321931
0.373,0.395,321958
0.373,0.394,321991
0.373,0.395,322261
0.373,0.395,322326
0.373,0.393,322393
0.373,0.399,322547
0.373,0.396,322571
0.373,0.394,322717
0.373,0.399,322831
0.373,0.393,322890
0.373,0.395,322903
0.373,0.392,322920
0.373,0.394,322946
0.373,0.394,323004
0.373,0.396,323055
0.373,0.393,323268
0.373,0.393,323349
0.373,0.395,323357
0.373,0.393,323373
0.373,0.397,323632
0.373,0.399,323756
0.373,0.396,323811
0.373,0.394,323870
0.373,0.397,323926
0.373,0.396,323942
0.373,0.393,323977
0.373,0.393,323993
0.373,0.395,324159
0.373,0.395,324175
0.373,0.397,324205
0.373,0.395,324213
0.373,0.393,324299
0.373,0.398,324345
0.373,0.34,324361
0.373,0.393,324451
0.373,0.393,324493
0.373,0.393,324523
0.373,0.393,324566
0.373,0.393,324698
0.373,0.393,324710
0.373,0.396,324809
0.373,0.395,324914
0.373,0.394,325015
0.373,0.393,325031
0.373,0.399,325074
0.373,0.398,325082
0.373,0.399,325236
0.373,0.352,325252
0.373,0.393,325341
0.373,0.392,325465
0.373,0.397,325571
0.373,0.394,325759
0.373,0.393,325767
0.373,0.393,326046
0.373,0.397,326089
0.373,0.4,326305
0.373,0.394,326356
0.373,0.395,326500
0.373,0.391,326755
0.373,0.397,326861
0.373,0.392,326933
0.373,0.393,327000
0.373,0.395,327093
0.373,0.396,327107
0.373,0.391,327263
0.373,0.393,327328
0.373,0.394,327352
0.373,0.394,327417
0.373,0.398,327441
0.373,0.396,327468
0.373,0.393,327492
0.373,0.393,327557
0.373,0.396,327638
0.373,0.389,327689
0.373,0.393,327867
0.373,0.399,327999
0.373,0.393,328031
0.373,0.386,328073
0.373,0.394,328201
0.373,0.38,328294
0.373,0.395,328308
0.373,0.396,328332
0.373,0.395,328375
0.373,0.393,328499
0.373,0.394,328537
0.373,0.395,328596
0.373,0.393,328774
0.373,0.398,328901
0.373,0.395,329207
0.373,0.393,329266
0.373,0.397,329339
0.373,0.393,329355
0.373,0.393,329371
0.373,0.397,329525
0.373,0.395,329886
0.373,0.395,329967
0.373,0.393,330027
0.373,0.395,330108
0.373,0.395,330116
0.373,0.392,330264
0.373,0.392,330281
0.373,0.397,330337
0.373,0.393,330353
0.373,0.391,330566
0.373,0.393,330841
0.373,0.398,330876
0.373,0.393,330892
0.373,0.395,330957
0.373,0.394,331104
0.373,0.393,331210
0.373,0.394,331309
0.373,0.396,331341
0.373,0.393,331490
0.373,0.394,331651
0.373,0.395,331660
0.373,0.393,331805
0.373,0.393,331856
0.373,0.396,331872
0.373,0.399,332062
0.373,0.393,332101
0.373,0.399,332127
0.373,0.396,332291
0.373,0.393,332381
0.373,0.391,332615
0.373,0.393,332755
0.373,0.393,332950
0.373,0.397,332992
0.373,0.398,333051
0.373,0.4,333221
0.373,0.396,333239
0.373,0.393,333395
0.373,0.393,333514
0.373,0.393,333620
0.373,0.398,333638
0.373,0.394,333662
0.373,0.396,333689
0.373,0.392,333719
0.373,0.399,333735
0.373,0.394,333808
0.373,0.394,333867
0.373,0.391,333875
0.373,0.393,334057
0.373,0.391,334154
0.373,0.394,334243
0.373,0.393,334511
0.373,0.395,334561
0.373,0.392,334588
0.373,0.392,334651
0.373,0.393,334685
0.373,0.397,334774
0.373,0.394,334847
0.373,0.395,335070
0.373,0.4,335100
0.373,0.393,335215
0.373,0.396,335258
0.373,0.394,335410
0.373,0.397,335479
0.373,0.399,335517
0.373,0.393,335525
0.373,0.397,335541
0.373,0.393,335568
0.373,0.392,335592
0.373,0.393,335614
0.373,0.393,335657
0.373,0.434,335690
0.373,0.393,335754
0.373,0.395,335762
0.373,0.394,335801
0.373,0.394,335835
0.373,0.393,335851
0.373,0.395,336017
0.373,0.393,336025
0.373,0.396,336084
0.373,0.398,336106
0.373,0.394,336122
0.373,0.394,336238
0.373,0.39,336319
0.373,0.395,336432
0.373,0.393,336441
0.373,0.393,336467
0.373,0.401,336581
0.373,0.391,336831
0.373,0.394,336858
0.373,0.394,336874
0.373,0.393,337137
0.373,0.394,337188
0.373,0.394,337269
0.373,0.394,337374
0.373,0.394,337498
0.373,0.392,337510
0.373,0.396,337561
0.373,0.396,337625
0.373,0.396,337668
0.373,0.396,337714
0.373,0.44,337781
0.373,0.392,337871
0.373,0.393,338044
0.373,0.397,338206
0.373,0.393,338214
0.373,0.399,338273
0.373,0.396,338346
0.373,0.393,338362
0.373,0.39,338559
0.373,0.397,339008
0.373,0.393,339032
0.373,0.387,339091
0.373,0.393,339245
0.373,0.395,339377
0.373,0.399,339440
0.373,0.393,339458
0.373,0.393,339539
0.373,0.39,339547
0.373,0.395,339601
0.373,0.433,339679
0.373,0.393,339750
0.373,0.393,339920
0.373,0.393,339938
0.373,0.4,339954
0.373,0.393,340049
0.373,0.395,340120
0.373,0.383,340146
0.373,0.393,340162
0.373,0.399,340219
0.373,0.393,340227
0.373,0.394,340251
0.373,0.395,340332
0.373,0.398,340448
0.373,0.393,340561
0.373,0.389,340782
0.373,0.388,340952
0.373,0.396,341096
0.373,0.399,341193
0.373,0.394,341550
0.373,0.396,341819
0.373,0.393,341894
0.373,0.393,341941
0.373,0.395,342033
0.373,0.405,342084
0.373,0.393,342131
0.373,0.394,342157
0.373,0.397,342203
0.373,0.393,342335
0.373,0.395,342343
0.373,0.393,342386
0.373,0.378,342408
0.373,0.393,342467
0.373,0.392,342505
0.373,0.396,342556
0.373,0.394,342807
0.373,0.394,342815
0.373,0.393,342955
0.373,0.398,342998
0.373,0.396,343013
0.373,0.396,343056
0.373,0.393,343064
0.373,0.399,343129
0.373,0.399,343153
0.373,0.397,343196
0.373,0.36,343269
0.373,0.393,343293
0.373,0.398,343315
0.373,0.393,343340
0.373,0.393,343404
0.373,0.396,343463
0.373,0.391,343676
0.373,0.398,343684
0.373,0.395,343722
0.373,0.397,343731
0.373,0.393,343765
0.373,0.393,343811
0.373,0.434,343889
0.373,0.392,343919
0.373,0.399,344095
0.373,0.393,344141
0.373,0.394,344150
0.373,0.394,344281
0.373,0.398,344362
0.373,0.392,344397
0.373,0.393,344443
0.373,0.394,344451
0.373,0.393,344486
0.373,0.396,344583
0.373,0.393,344681
0.373,0.396,344729
0.373,0.394,344788
0.373,0.399,344800
0.373,0.392,344818
0.373,0.393,344877
0.373,0.4,344885
0.373,0.396,344915
0.373,0.397,345091
0.373,0.397,345164
0.373,0.406,345270
0.373,0.393,345318
0.373,0.395,345458
0.373,0.393,345571
0.373,0.396,345598
0.373,0.397,345709
0.373,0.395,345741
0.373,0.396,345776
0.373,0.393,345814
0.373,0.395,345822
0.373,0.395,346004
0.373,0.395,346209
0.373,0.395,346276
0.373,0.402,346292
0.373,0.399,346306
0.373,0.395,346411
0.373,0.397,346438
0.373,0.393,346471
0.373,0.393,346616
0.373,0.393,346870
0.373,0.387,346926
0.373,0.397,346951
0.373,0.393,347108
0.373,0.393,347132
0.373,0.396,347183
0.373,0.393,347230
0.373,0.399,347272
0.373,0.396,347302
0.373,0.403,347361
0.373,0.393,347477
0.373,0.393,347507
0.373,0.393,347591
0.373,0.393,347604
0.373,0.394,347655
0.373,0.395,347736
0.373,0.394,347744
0.373,0.396,347795
0.373,0.393,347825
0.373,0.397,348066
0.373,0.393,348082
0.373,0.395,348180
0.373,0.395,348244
0.373,0.396,348252
0.373,0.397,348261
0.373,0.395,348295
0.373,0.395,348350
0.373,0.395,348406
0.373,0.395,348457
0.373,0.396,348520
0.373,0.398,348635
0.373,0.393,348732
0.373,0.396,348805
0.373,0.398,348830
0.373,0.393,348864
0.373,0.393,348881
0.373,0.396,348899
0.373,0.396,349011
0.373,0.393,349127
0.373,0.393,349194
0.373,0.399,349283
0.373,0.393,349291
0.373,0.395,349534
0.373,0.393,349682
0.373,0.397,349712
0.373,0.398,349739
0.373,0.392,349755
0.373,0.393,349917
0.373,0.393,350095
0.373,0.399,350117
0.373,0.4,350141
0.373,0.397,350222
0.373,0.393,350249
0.373,0.393,350290
0.373,0.393,350338
0.373,0.393,350346
0.373,0.393,350362
0.373,0.391,350371
0.373,0.404,350494
0.373,0.394,350559
0.373,0.394,350630
0.373,0.397,350648
0.373,0.391,350699
0.373,0.395,350729
0.373,0.398,350770
0.373,0.393,350842
0.373,0.399,350940
0.373,0.394,351032
0.373,0.393,351091
0.373,0.397,351113
0.373,0.393,351148
0.373,0.391,351202
0.373,0.392,351270
0.373,0.393,351351
0.373,0.397,351407
0.373,0.394,351563
0.373,0.394,351628
0.373,0.396,351644
0.373,0.394,351679
0.373,0.393,351695
0.373,0.393,351776
0.373,0.394,351792
0.373,0.393,351890
0.373,0.398,352055
0.373,0.394,352110
0.373,0.393,352144
0.373,0.393,352152
0.373,0.393,352161
0.373,0.398,352179
0.373,0.394,352187
0.373,0.394,352314
0.373,0.399,352322
0.373,0.406,352501
0.373,0.393,352519
0.373,0.394,352527
0.373,0.399,352543
0.373,0.394,352586
0.373,0.395,352683
0.373,0.397,352861
0.373,0.394,352942
0.373,0.394,353019
0.373,0.397,353027
0.373,0.399,353060
0.373,0.394,353116
0.373,0.389,353353
0.373,0.397,353477
0.373,0.358,353574
0.373,0.396,353663
0.373,0.394,353698
0.373,0.393,353752
0.373,0.397,353787
0.373,0.398,353876
0.373,0.393,353892
0.373,0.397,354031
0.373,0.384,354066
0.373,0.393,354279
0.373,0.394,354295
0.373,0.393,354325
0.373,0.396,354333
0.373,0.393,354350
0.373,0.393,354511
0.373,0.395,354554
0.373,0.397,354562
0.373,0.394,354619
0.373,0.394,354627
0.373,0.394,354678
0.373,0.395,354686
0.373,0.393,354741
0.373,0.394,354783
0.373,0.394,354805
0.373,0.393,354821
0.373,0.397,354996
0.373,0.397,355097
0.373,0.413,355135
0.373,0.398,355241
0.373,0.398,355356
0.373,0.395,355577
0.373,0.396,355593
0.373,0.393,355623
0.373,0.394,355691
0.373,0.392,355721
0.373,0.396,355950
0.373,0.393,356085
0.373,0.394,356107
0.373,0.397,356123
0.373,0.393,356140
0.373,0.393,356191
0.373,0.396,356212
0.373,0.395,356298
0.373,0.397,356301
0.373,0.393,356336
0.373,0.399,356417
0.373,0.395,356522
0.373,0.393,356573
0.373,0.398,356581
0.373,0.393,356832
0.373,0.398,357022
0.373,0.395,357065
0.373,0.398,357138
0.373,0.393,357146
0.373,0.393,357227
0.373,0.394,357260
0.373,0.392,357294
0.373,0.394,357383
0.373,0.408,357391
0.373,0.393,357448
0.373,0.392,357511
0.373,0.399,357626
0.373,0.395,357685
0.373,0.393,357715
0.373,0.394,357910
0.373,0.399,358037
0.373,0.393,358053
0.373,0.394,358088
0.373,0.399,358096
0.373,0.395,358126
0.373,0.394,358169
0.373,0.395,358240
0.373,0.396,358282
0.373,0.392,358312
0.373,0.393,358339
0.373,0.393,358436
0.373,0.393,358509
0.373,0.399,358711
0.373,0.393,358754
0.373,0.433,359017
0.373,0.397,359033
0.373,0.393,359068
0.373,0.394,359122
0.373,0.395,359289
0.373,0.396,359394
0.373,0.393,359459
0.373,0.393,359556
0.373,0.419,359661
0.373,0.392,359726
0.373,0.395,359734
0.373,0.393,359777
0.373,0.393,359866
0.373,0.395,360147
0.373,0.387,360244
0.373,0.392,360414
0.373,0.388,360449
0.373,0.394,360465
0.373,0.396,360481
0.373,0.399,360686
0.373,0.396,360767
0.373,0.393,360783
0.373,0.395,360813
0.373,0.393,360961
0.373,0.393,361011
0.373,0.393,361038
0.373,0.394,361518
0.373,0.393,361569
0.373,0.394,361593
0.373,0.395,361615
0.373,0.396,361712
0.373,0.393,361836
0.373,0.393,361852
0.373,0.394,361941
0.373,0.397,362026
0.373,0.394,362140
0.373,0.393,362182
0.373,0.393,362352
0.373,0.393,362387
0.373,0.397,362573
0.373,0.397,362620
0.373,0.396,362735
0.373,0.393,362824
0.373,0.396,362832
0.373,0.414,362921
0.373,0.393,363111
0.373,0.393,363171
0.373,0.394,363189
0.373,0.394,363286
0.373,0.393,363391
0.373,0.393,363511
0.373,0.392,363677
0.373,0.395,363685
0.373,0.39,363766
0.373,0.397,363774
0.373,0.393,363782
0.373,0.389,363855
0.373,0.396,363944
0.373,0.397,364070
0.373,0.388,364312
0.373,0.4,364584
0.373,0.393,364592
0.373,0.397,364860
0.373,0.393,364916
0.373,0.399,364941
0.373,0.395,365238
0.373,0.393,365297
0.373,0.395,365319
0.373,0.396,365351
0.373,0.394,365530
0.373,0.393,365599
0.373,0.394,365645
0.373,0.395,365777
0.373,0.394,365785
0.373,0.395,365939
0.373,0.397,366064
0.373,0.392,366145
0.373,0.393,366307
0.373,0.394,366340
0.373,0.394,366439
0.373,0.397,366510
0.373,0.393,366552
0.373,0.396,366561
0.373,0.394,366811
0.373,0.399,366871
0.373,0.395,367087
0.373,0.393,367095
0.373,0.396,367397
0.373,0.395,367486
0.373,0.397,367613
0.373,0.395,367729
0.373,0.393,367826
0.373,0.396,367966
0.373,0.396,368148
0.373,0.393,368181
0.373,0.397,368253
0.373,0.393,368555
0.373,0.398,368849
0.373,0.399,368920
0.373,0.399,369012
0.373,0.393,369187
0.373,0.396,369233
0.373,0.39,369292
0.373,0.396,369373
0.373,0.393,369411
0.373,0.393,369462
0.373,0.398,369616
0.373,0.391,369659
0.373,0.393,369934
0.373,0.398,370070
0.373,0.398,370088
0.373,0.395,370258
0.373,0.395,370363
0.373,0.393,370568
0.373,0.395,370681
0.373,0.396,370711
0.373,0.396,370975
0.373,0.397,371106
0.373,0.408,371254
0.373,0.393,371343
0.373,0.396,371564
0.373,0.396,371629
0.373,0.396,371777
0.373,0.393,371891
0.373,0.397,372030
0.373,0.394,372404
0.373,0.398,372561
0.373,0.391,372609
0.373,0.393,372960
0.373,0.393,373010
0.392,0.39,373109
0.373,0.394,373141
0.373,0.393,373788
0.373,0.393,373907
0.373,0.399,374326
0.373,0.397,374440
0.373,0.394,375268
0.373,0.398,375471
0.373,0.293,375918
0.373,0.393,376493
0.373,0.399,376663
0.373,0.399,377252
0.373,0.395,378038
0.373,0.393,378348
0.373,0.394,378682
0.373,0.397,378941
0.373,0.396,379280
0.373,0.393,379557
0.373,0.393,379697
0.373,0.394,379778
0.373,0.393,379891
0.373,0.396,379956
0.373,0.393,380041
0.373,0.394,380555
0.373,0.393,380563
0.373,0.393,381144
0.373,0.393,381161
0.373,0.399,382108
0.373,0.393,382281
0.373,0.394,382337
0.373,0.396,382540
0.373,0.393,382574
0.373,0.399,382639
0.373,0.398,382655
0.373,0.393,382833
0.373,0.395,382868
0.373,0.39,382876
0.373,0.396,383520
0.373,0.395,383929
0.373,0.393,384003
0.373,0.395,384054
0.373,0.396,384356
0.373,0.395,384577
0.373,0.395,384585
0.373,0.399,384704
0.373,0.393,384739
0.373,0.393,384844
0.373,0.39,385255
0.373,0.393,385620
0.373,0.389,385697
0.373,0.395,385751
0.373,0.393,386219
0.373,0.395,386588
0.373,0.399,386596
0.373,0.398,386898
0.373,0.396,386901
0.373,0.393,387185
0.373,0.39,387495
0.373,0.394,388092
0.373,0.397,388122
0.373,0.393,388742
0.373,0.398,389358
0.373,0.396,389421
0.373,0.394,389854
0.373,0.39,390178
0.373,0.393,390259
0.373,0.394,391727
0.373,0.394,392154
0.373,0.395,392391
0.373,0.406,392804
0.373,0.383,393321
0.373,0.393,393533
0.373,0.396,394009
0.373,0.395,394271
0.373,0.394,394734
0.373,0.394,395480
0.373,0.393,397245
0.373,0.393,400106
0.373,0.393,400190
0.373,0.394,400289
0.373,0.392,400319
0.373,0.396,400327
0.373,0.408,400360
0.373,0.393,400386
0.412,0.393,400416
0.373,0.394,400459
0.373,0.395,400556
0.373,0.393,400572
0.373,0.398,400629
0.373,0.393,400742
0.373,0.394,400785
0.373,0.395,400882
0.373,0.399,401021
0.373,0.398,401072
0.373,0.392,401081
0.373,0.393,401102
0.373,0.395,401137
0.373,0.393,401153
0.373,0.393,401196
0.373,0.393,401200
0.373,0.393,401277
0.373,0.393,401293
0.373,0.393,401382
0.373,0.395,401455
0.373,0.393,401463
0.373,0.393,401480
0.373,0.393,401587
0.373,0.393,401595
0.373,0.397,401609
0.373,0.393,401757
0.373,0.393,401781
0.373,0.396,401803
0.373,0.395,401846
0.373,0.393,401871
0.373,0.393,401919
0.373,0.393,401978
0.373,0.393,401986
0.373,0.393,402001
0.373,0.396,402010
0.373,0.394,402036
0.373,0.399,402052
0.373,0.397,402095
0.373,0.395,402109
0.373,0.393,402117
0.373,0.393,402125
0.373,0.393,402141
0.373,0.398,402150
0.373,0.393,402206
0.373,0.394,402214
0.373,0.394,402354
0.373,0.395,402362
0.373,0.393,402419
0.373,0.393,402427
0.373,0.393,402516
0.373,0.393,402583
0.373,0.394,402753
0.373,0.393,402770
0.373,0.395,402796
0.373,0.393,402834
0.373,0.393,402851
0.373,0.395,402893
0.373,0.393,402915
0.373,0.397,402923
0.373,0.399,402966
0.373,0.393,402982
0.373,0.395,402991
0.373,0.393,403130
0.373,0.393,403202
0.373,0.394,403237
0.373,0.393,403245
0.373,0.393,403300
0.373,0.393,403334
0.373,0.395,403369
0.373,0.393,403458
0.373,0.396,403512
0.373,0.392,403580
0.373,0.393,403636
0.373,0.393,403768
0.373,0.395,403814
0.373,0.393,403849
0.373,0.393,403865
0.373,0.393,403873
0.373,0.486,403911
0.373,0.393,403920
0.373,0.393,403962
0.373,0.393,403997
0.373,0.399,404039
0.373,0.393,404047
0.373,0.393,404128
0.373,0.393,404225
0.373,0.399,404241
0.373,0.394,404306
0.373,0.393,404331
0.373,0.394,404365
0.373,0.399,404527
0.373,0.393,404535
0.373,0.394,404543
0.373,0.393,404594
0.373,0.393,404748
0.373,0.393,404772
0.373,0.393,404811
0.373,0.393,404888
0.373,0.393,404900
0.373,0.393,404918
0.373,0.393,404942
0.373,0.394,404993
0.373,0.393,405051
0.373,0.393,405060
0.373,0.393,405141
0.373,0.393,405248
0.373,0.393,405281
0.373,0.393,405302
0.373,0.393,405434
0.373,0.393,405507
0.373,0.399,405515
0.373,0.393,405582
0.373,0.396,405604
0.373,0.393,405671
0.373,0.393,405680
0.373,0.393,405761
0.373,0.393,405795
0.373,0.399,405931
0.373,0.393,405973
0.373,0.393,406104
0.373,0.393,406121
0.373,0.393,406171
0.373,0.393,406201
0.373,0.393,406210
0.373,0.393,406236
0.373,0.393,406295
0.373,0.394,406406
0.373,0.399,406414
0.373,0.393,406449
0.373,0.393,406457
0.373,0.394,406481
0.373,0.395,406546
0.373,0.392,406554
0.373,0.393,406589
0.373,0.393,406627
0.373,0.392,406635
0.373,0.393,406643
0.373,0.393,406651
0.373,0.393,406708
0.373,0.393,406741
0.373,0.393,406759
0.373,0.393,406783
0.373,0.398,406805
0.373,0.394,406813
0.373,0.393,406830
0.373,0.393,406848
0.373,0.393,406881
0.373,0.397,406937
0.373,0.395,406945
0.373,0.399,407011
0.373,0.398,407062
0.373,0.393,407071
0.373,0.394,407097
0.373,0.393,407119
0.373,0.397,407186
0.373,0.395,407224
0.373,0.394,407241
0.373,0.393,407283
0.373,0.393,407291
0.373,0.393,407330
0.373,0.393,407381
0.373,0.398,407402
0.373,0.393,407437
0.373,0.393,407496
0.373,0.393,407534
0.373,0.393,407569
0.373,0.393,407593
0.373,0.393,407623
0.373,0.393,407631
0.373,0.395,407682
0.373,0.399,407704
0.373,0.395,407755
0.373,0.397,407780
0.373,0.395,407879
0.373,0.394,407887
0.373,0.394,407941
0.373,0.393,407968
0.373,0.397,408026
0.373,0.393,408034
0.373,0.399,408093
0.373,0.399,408221
0.373,0.393,408263
0.373,0.393,408271
0.373,0.393,408298
0.373,0.397,408328
0.373,0.393,408379
0.373,0.393,408476
0.373,0.393,408484
0.373,0.392,408506
0.373,0.395,408514
0.373,0.393,408522
0.373,0.399,408531
0.373,0.395,408565
0.373,0.394,408603
0.373,0.399,408654
0.373,0.393,408662
0.373,0.395,408701
0.373,0.393,408751
0.373,0.394,408794
0.373,0.396,408824
0.373,0.393,408832
0.373,0.393,408859
0.373,0.392,408867
0.373,0.393,408883
0.373,0.393,408905
0.373,0.396,408913
0.373,0.393,408999
0.373,0.398,409022
0.373,0.393,409081
0.373,0.393,409189
0.373,0.394,409197
0.373,0.393,409235
0.373,0.393,409243
0.373,0.393,409260
0.373,0.394,409286
0.373,0.394,409308
0.373,0.399,409359
0.373,0.394,409405
0.373,0.393,409413
0.373,0.393,409464
0.373,0.393,409596
0.373,0.394,409634
0.373,0.393,409642
0.373,0.393,409707
0.373,0.399,409758
0.373,0.393,409791
0.373,0.393,409804
0.373,0.4,409839
0.373,0.393,409847
0.373,0.393,409995
0.373,0.395,410047
0.373,0.395,410071
0.373,0.393,410110
0.373,0.396,410128
0.373,0.393,410136
0.373,0.393,410152
0.373,0.399,410179
0.373,0.393,410225
0.373,0.393,410292
0.373,0.399,410322
0.373,0.393,410331
0.373,0.394,410365
0.373,0.393,410420
0.373,0.393,410471
0.373,0.393,410497
0.373,0.393,410543
0.373,0.394,410608
0.373,0.393,410616
0.373,0.398,410624
0.373,0.394,410632
0.373,0.393,410781
0.373,0.393,410888
0.373,0.392,410926
0.373,0.393,410951
0.373,0.399,410969
0.373,0.394,410985
0.373,0.394,411051
0.373,0.392,411086
0.373,0.393,411124
0.373,0.399,411132
0.373,0.394,411159
0.373,0.372,411175
0.373,0.392,411213
0.373,0.393,411230
0.373,0.398,411248
0.373,0.393,411256
0.373,0.391,411264
0.373,0.393,411281
0.373,0.397,411302
0.373,0.393,411353
0.373,0.393,411426
0.373,0.393,411434
0.373,0.393,411485
0.373,0.399,411507
0.373,0.395,411531
0.373,0.393,411558
0.373,0.399,411566
0.373,0.394,411582
0.373,0.398,411698
0.373,0.393,411701
0.373,0.399,411710
0.373,0.393,411728
0.373,0.398,411744
0.373,0.392,411752
0.373,0.393,411761
0.373,0.394,411817
0.373,0.393,411841
0.373,0.393,411868
0.373,0.394,411884
0.373,0.396,411892
0.373,0.392,411931
0.373,0.394,412007
0.373,0.399,412015
0.373,0.393,412040
0.373,0.394,412058
0.373,0.393,412091
0.373,0.399,412139
0.373,0.393,412163
0.373,0.393,412171
0.373,0.398,412210
0.373,0.395,412228
0.373,0.398,412244
0.373,0.393,412252
0.373,0.398,412333
0.373,0.394,412350
0.373,0.393,412384
0.373,0.399,412414
0.373,0.393,412457
0.373,0.393,412481
0.373,0.394,412511
0.373,0.394,412538
0.373,0.393,412627
0.373,0.393,412635
0.373,0.393,412643
0.373,0.399,412716
